kbopID,playerID,yearID,stint,lgID,teamID,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
1363,64001,2017,1,KBO,KT,25,2,1,8,12,0,1,0.4,612,430,170,13,16,18,125,84,80,5.08
1364,64001,2018,1,KBO,KT,25,3,1,6,9,0,0,0.4,620,426,175,17,25,14,134,91,81,5.13
1365,64001,2021,1,KBO,KT,26,1,1,11,6,0,1,0.647,664,505,147,9,27,14,130,59,54,2.92
1366,64001,2022,1,KBO,KT,28,1,1,13,8,0,0,0.619,758,549,191,7,23,16,156,69,66,3.26
1367,64001,2023,1,KBO,KT,28,0,0,12,7,0,0,0.632,706,529,181,7,19,9,114,57,54,2.78
1368,64001,2024,1,KBO,KT,18,0,0,6,8,0,0,0.429,456,300,141,6,14,11,79,61,55,4.95
1369,64001,2025,1,KBO,KT,9,1,1,2,4,0,0,0.333,231,162,63,2,12,2,57,26,21,3.54
1370,64017,2015,1,KBO,KT,50,0,0,2,3,0,1,0.4,270,171,68,3,41,7,29,45,43,6.87
1371,64017,2016,1,KBO,KT,59,0,0,2,3,0,7,0.4,255,165,75,4,24,5,30,36,33,5.47
1372,64017,2017,1,KBO,KT,64,0,0,1,7,0,13,0.125,344,229,86,11,31,4,69,48,43,5.18
1373,64017,2018,1,KBO,KT,44,0,0,4,5,2,3,0.444,179,123,47,5,17,2,36,25,21,4.61
1374,64017,2021,1,KBO,KT,28,0,0,0,1,0,1,0,189,145,41,4,11,0,35,15,15,2.89
1375,64017,2022,1,KBO,KT,44,0,0,4,1,0,6,0.8,184,132,41,4,16,2,21,19,18,3.74
1376,64017,2023,1,KBO,Lotte,33,1,0,3,1,0,6,0.75,218,148,57,2,18,1,29,23,20,3.78
1377,64021,2015,1,KBO,Lotte,31,0,0,2,11,0,0,0.154,526,342,129,16,54,12,82,81,73,5.76
1378,64021,2016,1,KBO,Lotte,27,0,0,7,12,0,0,0.368,627,417,160,17,62,6,133,97,89,5.76
1379,64021,2017,1,KBO,Lotte,28,0,0,12,6,0,0,0.667,725,516,170,21,56,9,117,74,70,3.68
1380,64021,2018,1,KBO,Lotte,14,0,0,1,5,0,0,0.167,258,147,83,10,29,4,40,54,54,9.92
1381,64021,2019,1,KBO,Lotte,12,0,0,3,6,0,0,0.333,263,180,66,3,23,0,44,33,28,4.2
1382,64021,2020,1,KBO,Lotte,28,0,0,8,10,0,0,0.444,658,444,177,20,47,8,108,85,77,4.7
1383,64021,2021,1,KBO,Lotte,28,1,1,10,9,0,0,0.526,685,489,141,20,53,10,125,75,72,3.98
1384,64021,2022,1,KBO,Lotte,28,0,0,10,11,0,0,0.476,679,474,179,8,32,8,146,80,68,3.89
1385,64021,2023,1,KBO,Lotte,27,0,0,9,7,0,0,0.563,657,462,145,8,59,4,129,70,59,3.45
1386,64021,2024,1,KBO,Lotte,30,0,0,6,11,0,0,0.353,759,522,188,13,56,11,124,103,92,4.78
1387,64021,2025,1,KBO,Lotte,9,0,0,8,1,0,0,0.889,231,168,44,4,18,3,68,17,14,2.25
1388,64029,2016,1,KBO,KT,5,0,0,0,0,0,0,-,40,27,13,1,3,0,3,10,10,10.8
1389,64029,2017,1,KBO,KT,24,0,0,4,4,0,0,0.5,395,243,99,18,53,8,52,72,69,7.67
1390,64029,2018,1,KBO,KT,29,0,0,1,1,0,1,0.5,195,132,53,11,14,2,28,25,24,4.91
1391,64029,2019,1,KBO,KT,1,0,0,0,1,0,0,0,17,9,8,0,2,0,1,6,6,23.14
1392,64029,2020,1,KBO,KT,7,0,0,0,1,0,0,0,41,27,14,1,4,0,7,10,10,10.8
1393,64029,2022,1,KBO,Hanwha,15,0,0,0,1,0,0,0,56,40,15,2,7,2,10,11,11,8.49
1394,64029,2023,1,KBO,Hanwha,3,0,0,0,0,0,0,-,20,12,6,1,2,0,4,5,5,11.25
1395,64041,2015,1,KBO,KT,13,0,0,0,0,0,0,-,84,48,23,1,12,1,25,13,9,5.06
1396,64041,2016,1,KBO,KT,11,0,0,0,0,0,0,-,57,36,11,2,9,2,12,8,8,6
1397,64041,2020,1,KBO,KT,1,0,0,0,0,0,0,-,5,1,2,0,2,0,0,4,4,108
1398,64047,2015,1,KBO,Lotte,3,0,0,0,0,0,0,-,15,12,3,2,1,0,4,3,2,4.5
1399,64047,2019,1,KBO,KT,7,0,0,0,0,0,0,-,35,28,6,0,5,1,9,3,3,3.52
1400,64047,2020,1,KBO,KT,54,0,0,5,1,1,9,0.833,196,145,38,1,22,1,33,16,16,3.09
1401,64047,2021,1,KBO,KT,49,0,0,0,0,0,6,-,126,93,26,0,7,1,13,10,9,2.61
1402,64047,2022,1,KBO,KT,19,0,0,0,0,0,2,-,57,36,14,0,4,4,5,8,6,4.5
1403,64047,2023,1,KBO,KT,5,0,0,0,0,0,0,-,17,9,6,0,2,0,1,2,2,6
1404,64049,2015,1,KBO,KT,17,0,0,0,6,0,2,0,185,117,43,5,25,4,42,34,27,6.23
1405,64051,2017,1,KBO,Nexen,10,0,0,1,0,0,0,1,43,27,10,0,4,2,4,5,5,5.4
1406,64051,2018,1,KBO,Nexen,2,0,0,0,0,0,0,-,15,6,6,0,3,0,2,5,5,22.5
1407,64051,2019,1,KBO,Kiwoom,29,0,0,1,1,0,1,0.5,136,102,39,0,5,0,19,11,11,2.97
1408,64051,2020,1,KBO,Kiwoom,52,0,0,2,3,0,25,0.4,176,120,41,5,19,2,32,21,21,4.73
1409,64051,2022,1,KBO,Kiwoom,26,0,0,2,2,0,4,0.5,102,63,27,0,13,2,16,12,10,4.29
1410,64051,2023,1,KBO,Kiwoom,2,0,0,0,1,0,0,0,10,10,4,0,1,0,0,4,4,21.6
1411,64136,2014,1,KBO,LG,20,0,0,5,6,0,0,0.455,455,304,105,9,51,6,85,64,58,5.24
1412,64155,2014,1,KBO,LG,4,0,0,1,2,0,0,0.333,73,49,15,1,17,1,8,11,11,6.75
1413,64155,2015,1,KBO,LG,8,0,0,1,2,0,0,0.333,144,100,18,3,36,2,37,23,22,6.25
1414,64155,2018,1,KBO,LG,2,0,0,0,2,0,0,0,32,19,11,3,7,0,4,13,13,25.07
1415,64155,2019,1,KBO,LG,8,0,0,0,0,0,0,-,33,25,5,0,8,1,9,4,2,2.7
1416,64157,2014,1,KBO,LG,28,2,1,9,10,0,0,0.474,707,504,177,13,37,10,77,80,74,3.96
1417,64204,2016,1,KBO,Doosan,6,0,0,1,0,0,0,1,33,21,9,1,6,0,6,6,5,7.11
1418,64219,2014,1,KBO,Doosan,11,1,0,2,4,0,0,0.333,278,189,67,6,24,4,54,36,34,4.86
1419,64219,2015,1,KBO,Doosan,13,1,1,2,5,0,0,0.286,317,207,83,6,31,5,62,62,62,8.17
1420,64230,2014,1,KBO,Doosan,17,1,0,5,7,0,0,0.417,410,261,116,8,37,7,32,70,60,6.21
1421,64255,2018,1,KBO,Doosan,3,0,0,0,0,0,0,-,22,12,8,0,1,1,1,3,3,6.75
1422,64259,2014,1,KBO,Doosan,12,0,0,0,0,0,0,-,77,51,24,4,7,0,9,12,12,6.61
1423,64267,2017,1,KBO,Doosan,7,0,0,0,0,0,0,-,39,27,11,0,2,0,6,7,6,6
1424,64350,2014,1,KBO,Nexen,14,0,0,3,5,0,0,0.375,288,189,84,9,28,0,43,52,50,7.22
1425,64350,2015,1,KBO,Nexen,18,0,0,2,0,0,0,1,159,109,48,7,12,2,25,30,29,7.53
1426,64350,2016,1,KBO,Nexen,11,0,0,1,1,0,1,0.5,121,91,33,2,9,2,15,12,10,3.14
1427,64350,2017,1,KBO,Nexen,28,0,0,1,1,0,1,0.5,206,138,49,5,30,1,23,24,24,4.76
1428,64350,2018,1,KBO,Nexen,9,0,0,0,2,0,0,0,89,51,30,3,7,1,10,18,14,7.71
1429,64350,2022,1,KBO,Kiwoom,41,0,0,5,3,0,2,0.625,178,120,35,4,21,0,23,27,15,3.43
1430,64350,2023,1,KBO,Kiwoom,57,0,0,3,1,0,5,0.75,247,159,67,4,25,1,51,36,27,4.64
1431,64350,2024,1,KBO,Kiwoom,28,0,0,9,8,0,0,0.529,671,453,168,8,58,5,101,82,73,4.37
1432,64350,2025,1,KBO,Kiwoom,10,0,0,4,5,0,0,0.444,241,159,64,4,19,2,53,32,31,5.26
1433,64354,2015,1,KBO,Nexen,3,0,0,0,0,0,0,-,13,13,4,0,2,0,1,3,3,10.13
1434,64396,2016,1,KBO,Nexen,1,0,0,0,0,0,0,-,4,3,0,0,1,0,0,0,0,0
1435,64430,2014,1,KBO,Samsung,23,0,0,9,6,0,0,0.6,562,384,148,10,31,7,84,69,68,4.78
1436,64462,2017,1,KBO,Samsung,1,0,0,0,0,0,0,-,11,6,2,0,3,1,1,2,2,9
1437,64464,2014,1,KBO,Samsung,5,0,0,1,0,0,1,1,39,24,7,0,10,1,7,2,2,2.45
1438,64464,2017,1,KBO,Samsung,1,0,0,0,0,0,0,-,14,13,4,0,1,1,1,3,3,10.13
1439,64464,2022,1,KBO,Samsung,4,0,0,0,0,0,0,-,23,19,3,1,5,1,2,3,3,5.79
1440,64498,2021,1,KBO,Samsung,1,0,0,0,0,0,0,-,12,6,2,2,3,1,1,5,5,22.5
1441,64501,2021,1,KBO,Lotte,2,0,0,0,0,0,0,-,9,6,2,0,1,0,1,0,0,0
1442,64504,2021,1,KBO,KT,1,0,0,0,0,0,0,-,2,2,0,0,0,0,0,0,0,0
1443,64554,2014,1,KBO,Lotte,1,0,0,0,0,0,0,-,11,6,3,0,1,1,0,2,2,9
1444,64554,2019,1,KBO,Hanwha,12,0,0,1,1,0,0,0.5,91,52,36,3,4,3,12,25,21,12.06
1445,64554,2020,1,KBO,Hanwha,19,0,0,0,1,1,1,0,83,54,12,2,17,2,9,10,9,4.5
1446,64554,2021,1,KBO,Hanwha,1,0,0,0,0,0,0,-,6,6,1,0,1,0,2,0,0,0
1447,64565,2014,1,KBO,Lotte,3,0,0,0,0,0,0,-,28,19,8,2,4,1,2,9,8,15.43
1448,64565,2015,1,KBO,Lotte,9,0,0,0,0,0,0,-,105,63,36,4,8,2,9,25,23,10.18
1449,64565,2019,1,KBO,Lotte,11,0,0,0,0,0,0,-,74,39,29,2,8,0,7,18,16,11.68
1450,64565,2020,1,KBO,Lotte,47,0,0,1,4,0,2,0.2,199,138,57,2,12,1,21,22,20,3.97
1451,64565,2021,1,KBO,Lotte,25,0,0,3,0,0,1,1,271,186,75,5,14,5,45,31,28,4.11
1452,64565,2022,1,KBO,Lotte,26,0,0,9,9,0,1,0.5,547,385,153,6,30,4,71,63,59,4.19
1453,64565,2023,1,KBO,Lotte,10,0,0,1,4,0,0,0.2,168,102,54,3,10,5,15,32,24,6.48
1454,64565,2024,1,KBO,Lotte,8,0,0,0,3,0,0,0,159,99,49,10,13,3,20,35,35,9.55
1455,64580,2020,1,KBO,KIA,14,0,0,0,1,0,2,0,89,54,23,3,12,3,13,16,14,7.27
1456,64580,2021,1,KBO,KIA,24,0,0,1,0,0,0,1,152,103,28,4,18,4,18,18,14,3.86
1457,64580,2022,1,KBO,KIA,47,0,0,1,2,1,5,0.333,193,129,45,5,22,1,36,33,29,6.07
1458,64580,2023,1,KBO,KIA,9,0,0,0,0,0,0,-,70,40,20,2,13,0,9,17,17,13.11
1459,64580,2024,1,KBO,NC,69,0,0,1,5,2,12,0.167,284,211,58,4,29,0,67,20,19,2.49
1460,64580,2025,1,KBO,NC,18,0,0,0,0,0,2,-,80,55,20,3,13,0,13,8,8,4.32
1461,64594,2014,1,KBO,Lotte,1,0,0,0,0,0,0,-,3,3,0,0,0,0,1,0,0,0
1462,64594,2015,1,KBO,Lotte,16,0,0,0,1,0,1,0,31,21,7,1,6,0,6,5,5,7.11
1463,64594,2018,1,KBO,NC,1,0,0,0,0,0,0,-,3,2,1,0,0,0,0,0,0,0
1464,64596,2014,1,KBO,Lotte,5,0,0,0,0,0,0,-,37,28,8,0,7,0,2,5,5,5.87
1465,64596,2016,1,KBO,Lotte,46,0,0,0,1,1,3,0,171,105,37,3,30,0,31,32,25,6.55
1466,64596,2017,1,KBO,Lotte,40,0,0,0,0,0,2,-,217,151,52,5,25,3,41,24,24,4.44
1467,64596,2020,1,KBO,Lotte,12,0,0,0,0,0,0,-,31,24,4,0,7,0,5,4,4,4.91
1468,64596,2021,1,KBO,Lotte,26,0,0,1,0,0,0,1,92,61,21,1,14,2,17,16,15,7.23
1469,64596,2022,1,KBO,Lotte,68,0,0,6,2,0,13,0.75,254,153,73,4,30,3,44,34,32,5.65
1470,64596,2024,1,KBO,LG,53,0,0,1,2,1,6,0.333,212,148,50,2,16,4,42,27,20,3.78
1471,64596,2025,1,KBO,LG,2,0,0,0,0,0,0,-,7,10,1,0,1,0,1,1,1,5.4
1472,64615,2019,1,KBO,KIA,9,0,0,3,1,0,0,0.75,151,99,35,1,18,2,19,17,16,4.36
1473,64615,2020,1,KBO,KIA,1,0,0,0,0,0,0,-,6,1,3,0,0,2,0,5,5,135
1474,64615,2021,1,KBO,KIA,4,0,0,0,1,0,0,0,57,37,12,1,13,1,6,9,9,7.59
1475,64640,2014,1,KBO,KIA,10,0,0,0,1,0,0,0,63,43,19,2,9,0,7,12,12,8.53
1476,64641,2014,1,KBO,KIA,46,0,0,4,1,20,0,0.8,207,145,49,5,14,2,56,24,21,4.05
1477,64658,2014,1,KBO,KIA,17,0,0,5,8,0,0,0.385,417,286,96,10,48,3,58,54,50,4.8
1478,64659,2014,1,KBO,KIA,10,0,0,2,2,0,0,0.5,210,145,55,3,19,1,51,26,23,4.44
1479,64718,2014,1,KBO,Hanwha,50,0,0,1,2,1,2,0.333,304,199,76,9,43,6,42,54,51,7.1
1480,64718,2015,1,KBO,Hanwha,1,0,0,0,0,0,0,-,8,6,2,0,2,0,1,2,0,0
1481,64718,2019,1,KBO,Lotte,15,0,0,0,0,0,0,-,88,64,21,1,9,1,20,15,14,6.41
1482,64718,2020,1,KBO,Lotte,6,0,0,0,1,0,0,0,53,30,19,4,3,1,7,11,7,6.3
1483,64718,2021,1,KBO,Lotte,20,0,0,1,2,0,0,0.333,181,127,45,4,24,2,28,30,28,6.2
1484,64718,2022,1,KBO,Lotte,1,0,0,0,1,0,0,0,18,13,8,0,1,1,1,6,6,20.25
1485,64718,2023,1,KBO,Lotte,8,0,0,0,1,0,0,0,54,30,15,0,7,1,7,14,11,9.9
1486,64737,2014,1,KBO,Hanwha,28,1,1,6,13,0,0,0.316,673,456,200,18,40,4,107,108,99,5.89
1487,64759,2017,1,KBO,Hanwha,14,0,0,0,0,0,0,-,64,45,17,2,3,3,10,7,7,4.4
1488,64759,2018,1,KBO,Hanwha,56,0,0,1,1,1,10,0.5,168,114,39,7,16,7,22,26,24,5.79
1489,64759,2019,1,KBO,Hanwha,7,0,0,0,0,0,0,-,27,15,10,0,3,0,3,8,7,14.54
1490,64759,2020,1,KBO,Hanwha,7,0,0,0,0,0,0,-,34,24,7,0,6,1,1,0,0,0
1491,64759,2021,1,KBO,Hanwha,3,0,0,0,0,0,0,-,10,10,2,0,0,2,0,2,2,10.8
1492,64760,2014,1,KBO,Hanwha,1,0,0,0,0,0,0,-,5,3,2,0,1,0,0,1,1,9
1493,64760,2019,1,KBO,Hanwha,6,0,0,0,0,0,0,-,20,12,8,2,1,0,6,3,3,6.75
1494,64760,2020,1,KBO,Hanwha,21,0,0,0,0,0,4,-,101,60,29,3,14,2,17,22,22,10.24
1495,64760,2021,1,KBO,Hanwha,18,0,0,0,2,0,2,0,71,49,16,0,10,1,15,10,9,5.52
1496,64761,2014,1,KBO,Hanwha,10,0,0,3,4,0,0,0.429,204,120,62,8,25,3,20,40,37,8.33
1497,64762,2014,1,KBO,Hanwha,14,1,0,2,6,0,0,0.25,299,196,64,7,45,6,49,51,50,7.07
1498,64764,2015,1,KBO,Hanwha,10,0,0,0,0,0,0,-,71,46,17,0,12,2,9,13,13,8.56
1499,64764,2016,1,KBO,Lotte,9,0,0,0,0,0,0,-,78,51,24,1,7,1,10,15,11,6.06
1500,64768,2014,1,KBO,Hanwha,6,0,0,0,1,0,0,0,58,33,22,4,4,0,8,13,13,10.64
1501,64768,2015,1,KBO,Hanwha,1,0,0,0,0,0,0,-,3,3,0,0,0,0,0,0,0,0
1502,64768,2019,1,KBO,SK,7,0,0,0,0,0,0,-,57,39,19,3,4,0,8,12,11,8.03
1503,64768,2020,1,KBO,SK,35,0,0,2,4,0,0,0.333,340,231,96,12,25,2,38,52,51,5.96
1504,64768,2021,1,KBO,SSG,30,0,0,4,8,1,0,0.333,291,205,74,10,26,0,48,46,42,5.67
1505,64768,2023,1,KBO,KT,18,0,0,2,1,0,1,0.667,170,105,61,3,6,2,17,27,26,6.69
1506,64768,2024,1,KBO,KT,16,0,0,1,2,0,0,0.333,184,120,53,9,10,1,19,29,28,6.3
1507,64768,2025,1,KBO,KT,1,0,0,0,1,0,0,0,19,15,5,0,0,0,0,2,2,3.6
1508,64769,2015,1,KBO,Hanwha,2,0,0,0,0,0,0,-,7,6,2,0,1,0,1,1,1,6.75
1509,64805,2018,1,KBO,SK,34,0,0,0,1,0,0,0,189,126,41,6,20,4,37,25,21,4.57
1510,64805,2019,1,KBO,SK,17,0,0,0,0,0,1,-,89,57,21,3,12,1,14,17,17,8.05
1511,64805,2020,1,KBO,Doosan,33,0,0,2,4,0,5,0.333,228,156,55,3,22,2,54,33,32,5.61
1512,64805,2021,1,KBO,Doosan,47,0,0,1,4,2,13,0.2,210,147,41,3,31,2,28,24,21,3.91
1513,64805,2022,1,KBO,Doosan,35,0,0,3,1,0,2,0.75,140,96,35,5,12,1,29,25,23,6.61
1514,64805,2023,1,KBO,Doosan,1,0,0,0,0,0,0,-,6,2,1,0,1,1,1,4,0,0
1515,64824,2014,1,KBO,SK,23,0,0,2,2,4,0,0.5,364,258,88,10,27,6,41,48,46,4.85
1516,64861,2016,1,KBO,SK,1,0,0,0,0,0,0,-,4,2,2,0,0,0,1,2,2,27
1517,64861,2017,1,KBO,SK,2,0,0,0,0,0,0,-,11,6,4,1,3,0,1,5,5,33.75
1518,64861,2020,1,KBO,SK,27,0,0,6,12,0,0,0.333,542,366,105,11,81,6,91,77,77,5.68
1519,64861,2021,1,KBO,SSG,5,0,0,0,1,0,0,0,72,43,16,4,19,1,5,16,16,11.37
1520,64861,2022,1,KBO,SSG,1,0,0,0,1,0,0,0,14,9,2,1,4,0,2,3,3,9
1521,64861,2023,1,KBO,SSG,27,0,0,1,0,0,0,1,169,121,31,0,25,2,31,13,9,2.09
1522,64861,2024,1,KBO,SSG,10,0,0,1,2,0,0,0.333,106,57,34,5,15,2,17,25,24,11.37
1523,64893,2014,1,KBO,SK,17,0,0,2,3,0,0,0.4,152,96,41,3,10,9,12,25,19,5.46
1524,64893,2015,1,KBO,SK,20,0,0,1,1,0,1,0.5,116,84,26,4,9,2,12,18,13,4.28
1525,64893,2016,1,KBO,SK,32,0,0,0,1,0,3,0,159,115,40,4,9,4,18,20,20,4.91
1526,64893,2018,1,KBO,SK,3,0,0,0,0,0,0,-,12,9,4,1,1,1,0,4,4,15.43
1527,64893,2019,1,KBO,SK,47,0,0,3,1,0,4,0.75,209,153,49,2,14,4,22,17,15,2.68
1528,64893,2020,1,KBO,SK,57,0,0,2,1,4,11,0.667,215,156,43,4,19,2,36,16,14,2.42
1529,64893,2021,1,KBO,SSG,40,0,0,4,0,0,5,1,177,123,45,3,11,4,19,18,17,3.73
1530,64893,2022,1,KBO,SSG,22,0,0,1,1,1,4,0.5,101,66,26,3,11,2,12,10,10,4.09
1531,64893,2023,1,KBO,SSG,10,0,0,0,0,0,0,-,47,30,14,0,1,2,4,3,1,0.9
1532,64893,2024,1,KBO,SSG,19,0,0,2,0,0,0,1,98,73,25,4,7,2,10,14,12,4.76
1533,64896,2020,1,KBO,SK,9,0,0,0,0,0,0,-,38,27,10,2,4,0,7,5,5,5.4
1534,64896,2021,1,KBO,SSG,20,0,0,0,0,0,0,-,118,81,27,5,17,1,24,15,15,5.13
1535,64896,2022,1,KBO,SSG,20,0,0,1,1,0,5,0.5,86,63,13,3,11,1,19,11,6,2.57
1536,64896,2023,1,KBO,SSG,2,0,0,0,0,0,0,-,6,3,0,0,3,0,1,0,0,0
1537,64907,2015,1,KBO,NC,20,0,0,0,0,0,0,-,121,82,27,3,15,3,9,17,16,5.61
1538,64907,2016,1,KBO,NC,3,0,0,0,1,0,0,0,12,9,3,2,3,0,1,3,3,11.57
1539,64907,2017,1,KBO,KT,17,0,0,0,0,0,0,-,121,81,27,3,15,4,16,17,16,5.47
1540,64956,2014,1,KBO,NC,24,1,0,9,6,0,0,0.6,512,354,132,13,42,3,85,66,60,4.58
1541,64960,2016,1,KBO,NC,4,0,0,0,0,0,0,-,27,15,11,0,3,1,0,7,7,14.54
1542,64995,2015,1,KBO,NC,1,0,0,0,0,0,0,-,7,3,1,0,3,0,2,2,2,18
1543,64995,2016,1,KBO,NC,11,0,0,1,1,0,0,0.5,90,66,17,1,9,0,15,11,10,4.09
1544,64995,2017,1,KBO,NC,3,0,0,0,1,0,0,0,41,24,13,4,6,0,4,8,8,9
1545,64995,2018,1,KBO,NC,31,0,0,3,3,1,2,0.5,169,108,37,6,25,1,34,18,18,4.5
1546,64995,2019,1,KBO,NC,62,0,0,3,5,0,20,0.375,247,165,49,3,31,7,61,26,23,3.81
1547,64995,2020,1,KBO,NC,53,0,0,1,3,0,12,0.25,209,129,38,4,35,9,33,22,19,3.98
1548,64995,2024,1,KBO,NC,20,0,0,0,1,0,0,0,91,64,20,5,15,0,13,17,16,7.32
1549,64995,2025,1,KBO,NC,12,0,0,0,1,1,3,0,48,33,9,0,6,0,8,8,6,5.23
1550,65036,2015,1,KBO,KT,12,0,0,1,7,0,0,0.125,271,168,90,10,21,2,41,57,54,8.68
1551,65042,2015,1,KBO,KT,23,0,0,0,1,0,0,0,121,84,31,5,9,1,22,15,15,4.82
1552,65042,2016,1,KBO,KT,8,0,0,0,0,0,0,-,40,27,11,2,1,0,12,6,4,4
1553,65042,2017,1,KBO,KT,7,0,0,0,1,0,0,0,35,21,11,1,6,0,4,9,9,12.79
1554,65042,2019,1,KBO,NC,15,0,0,0,0,0,0,-,71,45,16,3,11,1,10,10,10,6.28
1555,65042,2020,1,KBO,NC,11,0,0,0,0,1,0,-,82,45,21,3,13,1,12,22,21,12.6
1556,65048,2015,1,KBO,KT,15,0,0,0,1,0,1,0,115,72,30,1,13,1,18,18,15,5.79
1557,65048,2016,1,KBO,KT,7,0,0,0,0,1,0,-,41,24,14,1,3,0,6,6,6,6.75
1558,65048,2018,1,KBO,KT,2,0,0,0,0,0,0,-,4,3,1,0,1,0,1,1,1,9
1559,65048,2019,1,KBO,KT,28,0,0,8,5,2,1,0.615,354,250,87,10,30,2,56,46,45,4.96
1560,65048,2020,1,KBO,KT,33,0,0,3,8,0,0,0.273,482,312,151,14,30,4,63,80,70,6.1
1561,65048,2021,1,KBO,KT,56,0,0,4,2,0,11,0.667,253,174,56,2,24,3,55,25,19,2.95
1562,65048,2022,1,KBO,KT,76,0,0,5,4,3,30,0.556,327,247,66,3,15,6,91,19,17,1.9
1563,65048,2023,1,KBO,KT,14,0,0,0,1,0,3,0,58,39,17,1,5,0,4,10,10,6.92
1564,65048,2024,1,KBO,KT,75,0,0,5,3,0,12,0.625,358,246,84,8,33,1,75,56,47,5.2
1565,65048,2025,1,KBO,KT,26,0,0,3,1,0,8,0.75,101,75,27,2,5,1,14,11,11,4.07
1566,65056,2015,1,KBO,KT,28,0,0,5,6,0,0,0.455,465,300,127,15,50,10,78,77,74,6.66
1567,65056,2016,1,KBO,KT,52,0,0,1,5,1,8,0.167,345,222,93,8,40,4,57,61,55,6.75
1568,65056,2017,1,KBO,KT,52,0,0,1,3,0,8,0.25,229,156,48,3,22,4,39,28,24,4.15
1569,65056,2018,1,KBO,KT,55,0,0,1,8,2,12,0.111,211,141,51,4,17,8,44,33,28,5.44
1570,65056,2019,1,KBO,KT,26,0,0,2,3,0,0,0.4,154,96,40,6,24,0,20,29,28,8.04
1571,65056,2021,1,KBO,KT,10,0,0,4,1,0,0,0.8,228,163,41,7,28,3,45,24,24,4.1
1572,65056,2022,1,KBO,KT,33,0,0,11,2,0,0,0.846,581,423,125,14,46,4,139,52,46,2.95
1573,65056,2023,1,KBO,KT,20,0,0,7,6,0,0,0.538,454,340,100,6,29,2,89,46,45,3.63
1574,65056,2024,1,KBO,KT,29,0,0,13,10,0,0,0.565,675,475,164,26,42,7,159,88,85,4.88
1575,65056,2025,1,KBO,Hanwha,8,0,0,1,4,0,0,0.2,155,99,43,6,16,4,28,24,24,6.68
1576,65057,2015,1,KBO,KT,38,0,0,0,1,0,3,0,151,99,38,8,12,2,32,30,25,6.82
1577,65057,2016,1,KBO,KT,47,0,0,3,1,1,2,0.75,182,123,48,6,15,2,38,24,23,5.13
1578,65057,2020,1,KBO,KT,10,0,0,0,0,0,1,-,38,24,10,0,4,0,7,6,5,5.63
1579,65057,2021,1,KBO,KT,32,0,0,2,0,0,0,1,108,85,22,0,10,0,19,8,8,2.7
1580,65057,2022,1,KBO,KT,4,0,0,0,1,0,0,0,12,6,5,0,2,1,2,5,5,33.75
1581,65058,2015,1,KBO,KT,20,0,0,2,6,0,0,0.25,300,174,81,12,51,1,41,58,55,8.53
1582,65058,2016,1,KBO,KT,28,0,0,0,7,0,0,0,304,201,72,4,33,6,46,52,43,5.83
1583,65058,2017,1,KBO,KT,26,0,0,3,12,0,0,0.2,511,328,151,20,41,6,72,99,97,8.11
1584,65058,2018,1,KBO,KT,24,0,0,1,0,0,5,1,104,75,23,3,11,0,23,8,8,2.96
1585,65058,2019,1,KBO,KT,52,0,0,3,3,8,11,0.5,248,166,64,7,22,2,40,36,33,5.53
1586,65058,2022,1,KBO,SSG,2,0,0,0,0,0,0,-,13,13,1,1,3,1,3,3,3,10.13
1587,65058,2023,1,KBO,SSG,6,0,0,0,0,0,0,-,29,15,8,2,7,0,3,9,5,10.38
1588,65060,2015,1,KBO,KT,15,0,0,0,2,0,0,0,123,75,43,6,9,2,13,26,23,8.51
1589,65060,2016,1,KBO,KT,28,1,1,6,8,0,0,0.429,594,402,162,14,44,5,63,80,76,5.1
1590,65060,2017,1,KBO,KT,39,0,0,5,6,1,3,0.455,379,250,101,15,31,6,47,64,60,6.61
1591,65060,2018,1,KBO,KT,46,0,0,3,9,0,4,0.25,407,264,118,16,27,7,54,85,82,8.39
1592,65060,2019,1,KBO,KT,71,0,0,6,2,2,25,0.75,296,228,64,7,14,2,47,25,25,2.99
1593,65060,2020,1,KBO,KT,77,0,0,6,2,0,31,0.75,294,210,54,6,32,1,37,25,21,2.7
1594,65060,2021,1,KBO,KT,62,0,0,3,4,0,27,0.429,208,147,48,3,19,1,19,19,18,3.31
1595,65060,2022,1,KBO,KT,58,0,0,3,3,1,15,0.5,203,157,58,3,8,0,31,22,22,3.91
1596,65060,2023,1,KBO,KT,42,0,0,1,2,0,5,0.333,205,141,49,4,19,2,17,23,23,4.4
1597,65060,2024,1,KBO,KT,48,0,0,1,1,0,0,0.5,254,174,78,7,11,3,31,48,43,6.67
1598,65060,2025,1,KBO,KT,7,0,0,0,0,0,0,-,30,24,6,0,2,0,4,3,3,3.68
1599,65062,2015,1,KBO,KT,42,0,0,1,2,0,6,0.333,188,139,46,3,12,1,70,23,21,4.23
1600,65062,2016,1,KBO,KT,52,0,0,8,1,14,1,0.889,235,165,61,6,15,1,73,31,30,4.97
1601,65062,2017,1,KBO,KT,41,0,0,3,5,15,0,0.375,161,114,41,1,11,1,31,25,24,5.79
1602,65062,2018,1,KBO,KT,62,0,0,7,5,15,0,0.583,271,183,76,11,15,1,66,34,31,4.57
