kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,AVG,SLG,OBP,PA,TB
2352,66409,2023,1,KBO,Samsung,109,145,23,30,10,1,1,18,4,3,8,42,4,0.207,0.31,0.259,162,45
2353,66409,2024,1,KBO,Samsung,122,302,56,73,10,1,22,57,9,2,31,109,5,0.242,0.5,0.339,355,151
2354,66409,2025,1,KBO,Samsung,10,30,1,6,0,1,1,3,1,0,1,15,0,0.2,0.367,0.226,32,11
2355,66451,2017,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2356,66452,2016,1,KBO,Samsung,44,154,24,41,6,0,8,33,0,0,31,17,9,0.266,0.461,0.389,190,71
2357,66462,2017,1,KBO,Samsung,47,151,27,48,4,2,0,18,4,2,12,16,2,0.318,0.371,0.37,166,56
2358,66462,2018,1,KBO,Samsung,110,185,24,45,9,3,0,24,12,6,16,23,2,0.243,0.324,0.321,212,60
2359,66462,2019,1,KBO,Samsung,65,77,14,14,1,1,1,5,4,3,7,11,0,0.182,0.26,0.25,88,20
2360,66469,2016,1,KBO,Samsung,1,3,0,1,0,0,0,0,0,0,1,1,0,0.333,0.333,0.5,4,1
2361,66492,2017,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2362,66492,2024,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2363,66493,2016,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2364,66504,2019,1,KBO,Lotte,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
2365,66508,2016,1,KBO,Lotte,35,56,13,13,2,0,0,3,3,3,8,18,0,0.232,0.268,0.323,66,15
2366,66508,2017,1,KBO,Lotte,97,117,37,30,5,2,1,11,20,3,7,37,1,0.256,0.359,0.307,129,42
2367,66508,2018,1,KBO,Lotte,87,57,23,15,2,0,0,1,12,4,10,21,0,0.263,0.298,0.4,71,17
2368,66508,2019,1,KBO,Lotte,45,45,10,9,0,2,0,7,2,0,3,12,0,0.2,0.289,0.265,49,13
2369,66523,2016,1,KBO,Lotte,23,80,14,23,3,1,4,16,2,2,15,25,0,0.288,0.5,0.414,99,40
2370,66606,2016,1,KBO,KIA,14,24,5,11,1,0,1,4,1,1,0,3,0,0.458,0.625,0.458,25,15
2371,66606,2017,1,KBO,KIA,72,156,27,48,15,0,3,27,3,2,10,20,2,0.308,0.462,0.351,174,72
2372,66606,2018,1,KBO,KIA,101,302,46,82,14,1,4,32,10,4,20,58,4,0.272,0.364,0.324,331,110
2373,66606,2019,1,KBO,KIA,90,232,33,46,11,3,1,18,8,4,16,51,4,0.198,0.284,0.261,255,66
2374,66606,2020,1,KBO,KIA,123,359,72,117,16,6,2,35,14,3,33,35,1,0.326,0.421,0.387,412,151
2375,66606,2021,1,KBO,KIA,143,589,82,174,21,6,4,44,40,13,61,68,7,0.295,0.372,0.37,668,219
2376,66606,2023,1,KBO,KIA,67,239,37,61,11,2,1,23,13,5,31,39,5,0.255,0.331,0.341,274,79
2377,66606,2024,1,KBO,KIA,136,438,75,128,23,3,9,56,21,9,50,66,6,0.292,0.42,0.371,508,184
2378,66606,2025,1,KBO,KIA,33,109,12,23,2,0,2,9,6,0,8,22,0,0.211,0.284,0.271,118,31
2379,66609,2016,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2380,66609,2019,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2381,66609,2024,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2382,66614,2020,1,KBO,KIA,103,157,21,28,2,1,3,11,2,1,13,40,1,0.178,0.261,0.246,182,41
2383,66614,2021,1,KBO,KIA,54,36,8,5,1,0,0,2,0,1,5,17,0,0.139,0.167,0.244,41,6
2384,66614,2022,1,KBO,KIA,70,50,14,9,0,1,1,4,0,0,1,12,0,0.18,0.28,0.196,52,14
2385,66614,2023,1,KBO,KIA,99,158,29,37,6,1,2,11,6,2,13,43,2,0.234,0.323,0.297,177,51
2386,66614,2024,1,KBO,KIA,27,12,5,3,1,0,0,2,1,0,2,4,0,0.25,0.333,0.357,15,4
2387,66614,2025,1,KBO,KIA,36,59,8,14,1,0,0,6,2,0,5,19,0,0.237,0.254,0.297,66,15
2388,66615,2018,1,KBO,KIA,35,75,9,23,3,1,1,13,0,0,7,12,2,0.307,0.413,0.369,85,31
2389,66615,2019,1,KBO,KIA,57,150,14,38,8,1,0,14,3,2,9,29,3,0.253,0.32,0.313,163,48
2390,66615,2022,1,KBO,KIA,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2391,66630,2020,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2392,66643,2016,1,KBO,KIA,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2393,66643,2018,1,KBO,KIA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2394,66657,2016,1,KBO,KIA,17,29,4,4,0,0,0,2,1,1,3,10,1,0.138,0.138,0.219,33,4
2395,66657,2017,1,KBO,KIA,18,5,3,2,0,0,0,0,0,1,1,1,0,0.4,0.4,0.625,8,2
2396,66657,2019,1,KBO,KIA,11,15,1,2,0,0,0,2,0,0,0,4,0,0.133,0.133,0.133,15,2
2397,66657,2020,1,KBO,KIA,32,22,4,5,1,0,0,5,1,0,5,9,1,0.227,0.273,0.37,27,6
2398,66657,2021,1,KBO,KIA,17,40,8,8,2,1,2,5,1,0,3,22,0,0.2,0.45,0.319,47,18
2399,66657,2022,1,KBO,Hanwha,70,220,27,44,12,1,8,31,2,2,17,90,4,0.2,0.373,0.254,240,82
2400,66657,2023,1,KBO,Hanwha,121,358,57,89,22,0,10,50,5,0,53,127,4,0.249,0.394,0.344,422,141
2401,66657,2024,1,KBO,Hanwha,42,93,20,19,6,0,1,13,0,1,8,27,3,0.204,0.301,0.282,103,28
2402,66657,2025,1,KBO,Hanwha,34,94,19,29,8,0,4,13,1,1,14,26,1,0.309,0.521,0.402,112,49
2403,66662,2018,1,KBO,KIA,19,25,0,4,2,1,0,4,0,0,0,7,1,0.16,0.32,0.154,26,8
2404,66662,2019,1,KBO,KIA,39,57,4,12,5,0,2,7,0,0,7,14,1,0.211,0.404,0.308,65,23
2405,66662,2022,1,KBO,KIA,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
2406,66662,2023,1,KBO,KIA,36,88,7,15,3,0,2,10,0,0,7,19,3,0.17,0.273,0.245,100,24
2407,66662,2024,1,KBO,SSG,11,27,4,6,3,0,0,2,0,0,1,5,0,0.222,0.333,0.276,29,9
2408,66662,2025,1,KBO,SSG,14,12,0,2,0,0,0,2,0,0,2,1,0,0.167,0.167,0.333,15,2
2409,66702,2016,1,KBO,Hanwha,17,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2410,66702,2017,1,KBO,Hanwha,67,131,23,29,0,0,0,2,4,2,5,15,2,0.221,0.221,0.255,145,29
2411,66702,2018,1,KBO,Hanwha,28,46,6,11,1,0,1,2,0,1,3,8,1,0.239,0.326,0.3,50,15
2412,66702,2019,1,KBO,Hanwha,14,31,3,9,1,0,0,4,3,0,0,8,1,0.29,0.323,0.29,31,10
2413,66702,2020,1,KBO,Hanwha,37,38,5,4,0,0,0,1,0,0,0,14,0,0.105,0.105,0.128,39,4
2414,66702,2021,1,KBO,Hanwha,33,53,8,10,1,0,0,2,2,2,3,12,2,0.189,0.208,0.259,62,11
2415,66702,2022,1,KBO,KT,31,15,6,2,0,0,0,1,2,0,0,4,0,0.133,0.133,0.188,16,2
2416,66702,2023,1,KBO,KT,29,29,4,4,0,0,0,1,0,1,2,6,0,0.138,0.138,0.194,32,4
2417,66704,2017,1,KBO,Hanwha,12,21,1,1,0,0,1,2,0,0,1,11,0,0.048,0.19,0.091,22,4
2418,66704,2018,1,KBO,Hanwha,24,26,7,5,1,0,0,2,0,1,3,8,0,0.192,0.231,0.276,30,6
2419,66704,2019,1,KBO,Hanwha,9,4,0,1,1,0,0,0,0,0,2,2,0,0.25,0.5,0.5,6,2
2420,66704,2021,1,KBO,Hanwha,53,176,29,53,12,0,3,34,5,3,34,44,4,0.301,0.42,0.418,220,74
2421,66704,2022,1,KBO,Hanwha,119,404,46,97,18,0,7,53,3,2,48,106,9,0.24,0.337,0.325,464,136
2422,66704,2023,1,KBO,Hanwha,91,245,25,64,13,0,4,25,5,1,27,59,3,0.261,0.363,0.337,280,89
2423,66704,2024,1,KBO,Hanwha,126,413,59,120,24,0,12,61,5,2,45,89,9,0.291,0.436,0.363,472,180
2424,66704,2025,1,KBO,Hanwha,37,113,14,27,3,0,1,8,2,1,6,30,2,0.239,0.292,0.295,124,33
2425,66706,2018,1,KBO,Hanwha,50,42,9,9,4,1,0,2,1,2,4,11,0,0.214,0.357,0.313,48,15
2426,66706,2019,1,KBO,Hanwha,113,315,42,80,16,5,1,24,13,5,26,74,4,0.254,0.346,0.32,349,109
2427,66706,2020,1,KBO,Hanwha,19,32,2,5,0,1,0,1,2,1,5,6,0,0.156,0.219,0.27,37,7
2428,66706,2022,1,KBO,Hanwha,41,116,11,27,2,0,2,17,2,1,12,28,1,0.233,0.302,0.298,132,35
2429,66706,2023,1,KBO,Hanwha,68,162,24,36,5,1,0,12,5,4,15,41,3,0.222,0.265,0.287,178,43
2430,66706,2024,1,KBO,Hanwha,99,289,56,76,16,0,9,44,14,6,29,72,6,0.263,0.412,0.335,327,119
2431,66706,2025,1,KBO,KT,5,7,0,2,0,0,0,0,0,0,0,0,0,0.286,0.286,0.286,7,2
2432,66707,2017,1,KBO,Hanwha,4,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0.5,4,0
2433,66707,2019,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2434,66707,2020,1,KBO,Hanwha,38,46,4,10,3,0,0,2,0,0,0,16,1,0.217,0.283,0.234,47,13
2435,66707,2021,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2436,66707,2022,1,KBO,Hanwha,56,134,16,30,5,1,4,17,0,3,11,28,2,0.224,0.366,0.281,151,49
2437,66707,2023,1,KBO,Hanwha,86,145,13,29,5,1,1,13,1,2,10,38,6,0.2,0.269,0.253,161,39
2438,66707,2024,1,KBO,Hanwha,27,42,4,12,3,0,0,4,1,0,9,12,0,0.286,0.357,0.423,52,15
2439,66710,2017,1,KBO,Hanwha,33,14,8,3,1,0,0,1,0,0,0,5,0,0.214,0.286,0.214,14,4
2440,66710,2018,1,KBO,Hanwha,6,6,0,0,0,0,0,0,1,0,1,2,0,0,0,0.143,7,0
2441,66710,2021,1,KBO,Hanwha,35,37,7,4,0,0,0,2,3,0,9,11,0,0.108,0.108,0.298,49,4
2442,66710,2022,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2443,66715,2018,1,KBO,Hanwha,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0
2444,66715,2019,1,KBO,Hanwha,18,42,1,9,1,0,0,2,0,0,2,9,0,0.214,0.238,0.239,46,10
2445,66715,2022,1,KBO,Hanwha,113,398,48,104,14,0,16,54,2,0,24,111,4,0.261,0.417,0.305,429,166
2446,66715,2023,1,KBO,Hanwha,112,325,34,73,16,0,7,42,1,0,35,91,4,0.225,0.338,0.301,365,110
2447,66715,2024,1,KBO,Hanwha,51,131,11,31,2,0,1,7,0,0,10,32,5,0.237,0.275,0.301,143,36
2448,66716,2017,1,KBO,Hanwha,46,106,8,25,2,1,1,7,2,0,9,24,2,0.236,0.302,0.291,121,32
2449,66716,2018,1,KBO,Hanwha,22,15,1,1,0,0,0,2,0,0,0,7,1,0.067,0.067,0.063,16,1
2450,66740,2016,1,KBO,Hanwha,127,492,78,158,31,2,33,120,1,3,33,90,16,0.321,0.593,0.367,532,292
2451,66740,2017,1,KBO,Hanwha,119,445,100,151,30,1,37,111,10,5,50,61,12,0.339,0.661,0.414,510,294
2452,66749,2016,1,KBO,Hanwha,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
2453,66749,2017,1,KBO,Hanwha,24,34,3,9,2,0,0,3,0,0,8,15,0,0.265,0.324,0.419,43,11
2454,66749,2021,1,KBO,Lotte,8,16,1,4,0,0,0,0,0,0,1,6,0,0.25,0.25,0.294,17,4
2455,66804,2017,1,KBO,KIA,9,6,0,3,0,0,0,1,0,0,0,2,0,0.5,0.5,0.5,6,3
2456,66805,2016,1,KBO,SK,117,456,74,129,31,0,21,62,16,8,25,87,11,0.283,0.489,0.324,492,223
2457,66825,2016,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2458,66833,2016,1,KBO,SK,11,11,3,2,0,0,0,0,0,0,1,6,0,0.182,0.182,0.25,12,2
2459,66833,2022,1,KBO,KIA,10,14,4,1,0,0,1,1,0,0,2,9,1,0.071,0.286,0.235,17,4
2460,66838,2016,1,KBO,SK,57,143,19,48,8,0,6,23,2,1,5,41,3,0.336,0.517,0.36,150,74
2461,66838,2017,1,KBO,SK,125,393,58,109,18,1,22,70,2,4,23,62,6,0.277,0.496,0.329,428,195
2462,66838,2018,1,KBO,SK,124,421,58,106,15,0,27,76,11,2,17,108,13,0.252,0.48,0.285,446,202
2463,66838,2019,1,KBO,Samsung,60,195,15,42,4,1,6,25,2,1,12,47,2,0.215,0.338,0.265,211,66
2464,66838,2020,1,KBO,Samsung,115,413,60,129,21,0,20,74,4,4,29,79,14,0.312,0.508,0.36,451,210
2465,66838,2021,1,KBO,Samsung,69,185,20,44,9,0,4,24,2,1,10,42,2,0.238,0.351,0.286,203,65
2466,66838,2022,1,KBO,Samsung,30,95,9,21,5,0,2,4,0,3,4,22,1,0.221,0.337,0.25,100,32
2467,66838,2023,1,KBO,Samsung,69,165,20,42,7,0,5,18,1,1,13,29,8,0.255,0.388,0.313,182,64
2468,66838,2024,1,KBO,Samsung,8,18,1,2,1,0,0,2,0,0,1,5,0,0.111,0.167,0.19,21,3
2469,66859,2016,1,KBO,SK,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2470,66859,2017,1,KBO,SK,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2471,66859,2020,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2472,66864,2018,1,KBO,SK,1,2,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2,1
2473,66864,2019,1,KBO,SK,65,102,14,24,3,0,0,5,7,3,4,28,3,0.235,0.265,0.262,108,27
2474,66864,2021,1,KBO,SSG,37,39,9,10,2,0,1,4,3,1,1,15,0,0.256,0.385,0.275,40,15
2475,66864,2022,1,KBO,SSG,46,38,12,6,0,0,2,5,2,0,5,12,2,0.158,0.316,0.273,47,12
2476,66864,2023,1,KBO,SSG,58,58,10,14,3,0,0,2,3,1,5,15,1,0.241,0.293,0.302,66,17
2477,66864,2024,1,KBO,SSG,37,70,3,12,1,0,0,2,1,1,4,14,0,0.171,0.186,0.216,75,13
2478,66864,2025,1,KBO,SSG,24,35,4,11,2,0,0,3,3,2,2,15,1,0.314,0.371,0.351,37,13
2479,66917,2017,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2480,66917,2018,1,KBO,NC,63,142,24,33,5,0,1,9,4,1,8,28,1,0.232,0.289,0.308,160,41
2481,66917,2019,1,KBO,NC,76,141,16,39,4,2,1,12,3,4,6,21,1,0.277,0.355,0.322,154,50
2482,66917,2020,1,KBO,NC,56,64,10,19,6,0,0,7,3,1,4,11,0,0.297,0.391,0.343,72,25
2483,66917,2021,1,KBO,SSG,88,132,20,30,7,0,2,7,0,0,16,32,1,0.227,0.326,0.329,161,43
2484,66917,2023,1,KBO,SSG,36,48,6,11,3,0,1,5,0,0,2,10,1,0.229,0.354,0.275,53,17
2485,66917,2024,1,KBO,SSG,5,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0
2486,66917,2025,1,KBO,SSG,7,14,1,3,0,0,0,0,0,0,0,3,0,0.214,0.214,0.214,14,3
2487,66920,2017,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2488,66920,2019,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2489,66928,2016,1,KBO,NC,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2490,66928,2020,1,KBO,NC,32,46,4,7,4,0,0,3,1,0,2,17,2,0.152,0.239,0.235,51,11
2491,66928,2021,1,KBO,NC,111,273,37,57,7,2,8,31,4,3,27,92,9,0.209,0.337,0.301,315,92
2492,66928,2022,1,KBO,NC,75,208,27,45,8,1,4,19,7,2,27,54,6,0.216,0.322,0.308,240,67
2493,66928,2023,1,KBO,Doosan,51,127,16,29,8,2,4,17,2,1,9,53,0,0.228,0.417,0.29,138,53
2494,66928,2024,1,KBO,Doosan,65,186,25,42,9,2,7,28,2,0,21,58,3,0.226,0.409,0.313,212,76
2495,66928,2025,1,KBO,Doosan,39,110,9,25,8,0,1,10,2,0,10,32,1,0.227,0.327,0.306,125,36
2496,66960,2017,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2497,66960,2018,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2498,66960,2021,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2499,66963,2021,1,KBO,NC,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2500,66965,2016,1,KBO,NC,6,6,1,1,0,0,0,0,0,0,0,2,0,0.167,0.167,0.286,7,1
2501,66965,2017,1,KBO,NC,32,47,3,9,1,0,1,4,0,0,4,7,2,0.191,0.277,0.255,51,13
2502,66965,2018,1,KBO,NC,26,35,5,8,0,0,1,5,0,0,5,5,0,0.229,0.314,0.357,42,11
2503,66965,2020,1,KBO,NC,11,11,0,2,0,0,0,1,0,0,2,3,0,0.182,0.182,0.308,13,2
2504,66965,2021,1,KBO,NC,77,66,10,12,1,0,1,9,1,0,6,14,3,0.182,0.242,0.289,76,16
2505,66965,2022,1,KBO,NC,91,139,18,30,7,0,2,13,0,0,13,23,5,0.216,0.309,0.282,163,43
2506,66965,2023,1,KBO,NC,117,239,41,56,6,0,5,23,2,1,38,48,8,0.234,0.322,0.376,302,77
2507,66965,2024,1,KBO,NC,100,145,20,31,4,0,0,15,1,0,24,29,5,0.214,0.241,0.345,181,35
2508,66965,2025,1,KBO,NC,28,40,4,8,1,1,0,2,2,0,5,7,2,0.2,0.275,0.304,51,11
2509,66968,2016,1,KBO,NC,32,13,9,2,0,0,0,0,8,1,0,3,0,0.154,0.154,0.154,13,2
2510,66968,2017,1,KBO,NC,52,24,16,4,0,0,0,1,9,1,0,9,0,0.167,0.167,0.231,27,4
2511,66968,2018,1,KBO,NC,33,41,8,7,1,1,0,1,3,1,2,10,0,0.171,0.244,0.244,45,10
2512,66968,2020,1,KBO,NC,25,9,9,4,1,0,0,3,4,1,1,1,1,0.444,0.556,0.5,10,5
2513,66968,2021,1,KBO,NC,23,15,5,3,2,0,0,1,1,1,0,3,1,0.2,0.333,0.294,17,5
2514,66992,2018,1,KBO,NC,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2515,67005,2017,1,KBO,KT,8,6,1,0,0,0,0,0,1,0,0,4,0,0,0,0,6,0
2516,67005,2018,1,KBO,KT,14,13,2,3,0,0,0,1,1,0,2,5,0,0.231,0.231,0.333,15,3
2517,67005,2020,1,KBO,KT,40,18,5,0,0,0,0,1,0,1,5,5,0,0,0,0.217,24,0
2518,67005,2021,1,KBO,KT,43,11,8,2,0,0,0,0,0,1,0,8,0,0.182,0.182,0.182,12,2
2519,67005,2022,1,KBO,KT,61,76,8,18,2,0,0,1,4,0,10,26,1,0.237,0.263,0.326,92,20
2520,67005,2023,1,KBO,KT,44,73,15,17,2,0,0,1,2,0,13,21,2,0.233,0.26,0.349,86,19
2521,67005,2024,1,KBO,KT,28,18,5,4,0,1,0,2,0,0,3,7,0,0.222,0.333,0.333,22,6
2522,67005,2025,1,KBO,Samsung,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2523,67006,2017,1,KBO,KT,21,18,4,3,1,0,0,0,1,2,1,6,0,0.167,0.222,0.25,22,4
2524,67006,2019,1,KBO,KT,5,6,1,1,0,0,0,0,0,0,0,2,0,0.167,0.167,0.286,7,1
2525,67006,2023,1,KBO,KT,76,124,20,36,3,1,0,9,7,1,6,35,1,0.29,0.331,0.331,136,41
2526,67006,2024,1,KBO,KT,31,44,12,11,0,0,0,3,0,1,2,12,0,0.25,0.25,0.283,48,11
2527,67006,2025,1,KBO,KT,13,4,1,0,0,0,0,1,0,1,2,2,1,0,0,0.429,8,0
2528,67008,2019,1,KBO,KT,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2529,67008,2020,1,KBO,KT,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2530,67008,2021,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2531,67024,2017,1,KBO,KT,28,85,10,14,4,0,2,9,2,1,17,28,2,0.165,0.282,0.305,105,24
2532,67025,2017,1,KBO,KT,83,336,52,101,27,3,18,56,5,8,23,81,6,0.301,0.56,0.351,367,188
2533,67025,2018,1,KBO,KT,144,564,114,172,30,1,43,114,18,13,71,142,10,0.305,0.59,0.388,645,333
2534,67025,2019,1,KBO,KT,142,521,68,168,30,3,24,104,4,4,49,120,4,0.322,0.53,0.381,578,276
2535,67025,2020,1,KBO,KT,142,550,116,192,39,1,47,135,0,1,65,132,11,0.349,0.68,0.417,628,374
2536,67025,2024,1,KBO,KT,144,572,108,188,39,1,32,112,2,1,88,115,10,0.329,0.568,0.421,670,325
2537,67025,2025,1,KBO,KT,44,156,25,37,8,0,6,18,0,1,32,40,5,0.237,0.404,0.366,191,63
2538,67045,2020,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2539,67048,2022,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2540,67063,2020,1,KBO,KT,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
2541,67063,2022,1,KBO,KT,12,3,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0
2542,67063,2023,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,1,0,0,-,-,1,1,0
2543,67066,2018,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2544,67092,2017,1,KBO,KT,6,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0
2545,67116,2023,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2546,67116,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2547,67119,2017,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2548,67119,2019,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2549,67119,2021,1,KBO,LG,5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2550,67119,2022,1,KBO,LG,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2551,67119,2023,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2552,67123,2019,1,KBO,LG,8,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0
2553,67123,2023,1,KBO,LG,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2554,67123,2024,1,KBO,LG,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2555,67134,2017,1,KBO,LG,23,79,7,22,5,0,3,12,0,0,11,14,1,0.278,0.456,0.366,93,36
2556,67164,2020,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2557,67164,2021,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2558,67202,2017,1,KBO,Doosan,3,3,0,1,0,0,0,0,0,0,0,2,0,0.333,0.333,0.333,3,1
2559,67202,2019,1,KBO,Doosan,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2560,67202,2022,1,KBO,Doosan,13,17,0,4,0,0,0,2,0,0,1,5,1,0.235,0.235,0.316,19,4
2561,67202,2023,1,KBO,Doosan,10,15,3,4,2,0,0,1,0,0,0,4,0,0.267,0.4,0.267,16,6
2562,67207,2018,1,KBO,Doosan,28,22,5,6,1,0,0,2,1,1,1,6,1,0.273,0.318,0.333,24,7
2563,67207,2019,1,KBO,Doosan,25,13,6,3,0,0,0,1,5,0,0,3,0,0.231,0.231,0.231,13,3
2564,67207,2020,1,KBO,Doosan,101,89,30,23,2,1,0,6,13,4,14,25,2,0.258,0.303,0.368,108,27
2565,67207,2022,1,KBO,Doosan,13,29,3,7,0,0,1,2,1,1,0,12,0,0.241,0.345,0.233,31,10
2566,67207,2023,1,KBO,Doosan,104,210,31,51,7,2,1,16,12,5,20,51,0,0.243,0.31,0.316,239,65
2567,67207,2024,1,KBO,Doosan,103,231,39,64,11,0,3,23,16,6,22,51,9,0.277,0.364,0.341,262,84
2568,67207,2025,1,KBO,Doosan,12,30,6,9,1,1,0,4,3,0,3,6,2,0.3,0.4,0.364,33,12
2569,67246,2017,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2570,67246,2021,1,KBO,Doosan,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2571,67246,2022,1,KBO,Doosan,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2572,67246,2024,1,KBO,Doosan,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2573,67259,2021,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2574,67266,2021,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2575,67266,2023,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2576,67266,2024,1,KBO,Doosan,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
2577,67304,2017,1,KBO,Nexen,16,16,1,3,2,0,0,2,0,0,1,6,0,0.188,0.313,0.235,17,5
2578,67304,2018,1,KBO,Nexen,136,430,79,116,15,6,5,45,31,6,33,119,6,0.27,0.367,0.328,473,158
2579,67304,2019,1,KBO,Kiwoom,122,348,57,96,16,7,0,32,20,3,29,85,4,0.276,0.362,0.332,387,126
2580,67304,2020,1,KBO,Kiwoom,142,499,80,142,24,6,7,61,25,8,46,94,6,0.285,0.399,0.345,553,199
2581,67304,2021,1,KBO,Kiwoom,144,559,99,170,20,3,3,66,46,4,65,97,8,0.304,0.367,0.372,635,205
2582,67304,2022,1,KBO,Kiwoom,129,516,81,164,18,7,4,48,34,7,47,83,9,0.318,0.403,0.373,566,208
2583,67304,2023,1,KBO,Kiwoom,137,556,104,186,29,6,7,57,25,3,57,77,6,0.335,0.446,0.396,621,248
2584,67304,2024,1,KBO,Kiwoom,127,509,90,166,26,4,11,75,30,6,47,62,6,0.326,0.458,0.383,567,233
