kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
3348,70646,2014,1,KBO,SK,42,80,8,21,3,1,5,20,1,1,5,22,2,85,41,0.262,0.512,0.306,0.818,0.059,0.259
3349,70646,2015,1,KBO,KT,134,475,71,133,20,0,27,88,4,5,50,115,21,525,234,0.28,0.493,0.349,0.841,0.095,0.219
3350,70646,2016,1,KBO,KT,62,222,29,50,5,0,11,32,0,1,20,48,10,242,88,0.225,0.396,0.289,0.686,0.083,0.198
3351,70649,2000,1,KBO,Haitai,6,5,1,2,1,0,0,0,0,0,1,2,0,6,3,0.4,0.6,0.5,1.1,0.167,0.333
3352,70649,2001,1,KBO,LG,5,4,0,1,0,0,0,0,0,0,2,1,0,6,1,0.25,0.25,0.5,0.75,0.333,0.167
3353,70649,2004,1,KBO,LG,16,31,3,5,0,0,1,4,0,0,4,11,1,35,8,0.161,0.258,0.257,0.515,0.114,0.314
3354,70649,2005,1,KBO,LG,4,7,0,1,0,0,0,1,0,0,0,2,0,7,1,0.143,0.143,0.143,0.286,0.0,0.286
3355,70649,2006,1,KBO,LG,83,250,23,64,15,2,4,33,4,0,27,53,5,277,95,0.256,0.38,0.329,0.709,0.097,0.191
3356,70649,2007,1,KBO,Lotte,56,91,6,15,4,0,2,6,1,0,11,30,2,102,25,0.165,0.275,0.255,0.53,0.108,0.294
3357,70655,2005,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3358,70706,2001,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3359,70719,2001,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3360,70719,2002,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3361,70723,2002,1,KBO,Hanwha,21,29,9,12,2,0,1,1,4,3,3,6,1,32,17,0.414,0.586,0.469,1.055,0.094,0.188
3362,70723,2003,1,KBO,Hanwha,59,68,27,15,2,0,0,2,1,1,13,21,1,81,17,0.221,0.25,0.346,0.596,0.16,0.259
3363,70723,2004,1,KBO,Hanwha,14,16,2,1,0,0,0,0,0,0,0,3,0,16,1,0.062,0.062,0.062,0.125,0.0,0.188
3364,70738,2000,1,KBO,Hanwha,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.333
3365,70738,2004,1,KBO,Hanwha,2,5,0,1,1,0,0,0,0,0,1,2,0,6,2,0.2,0.4,0.333,0.733,0.167,0.333
3366,70755,2001,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3367,70755,2002,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3368,70755,2003,1,KBO,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3369,70755,2010,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3370,70756,2000,1,KBO,Hanwha,69,74,11,12,7,0,1,3,1,0,10,21,2,84,22,0.162,0.297,0.262,0.559,0.119,0.25
3371,70756,2001,1,KBO,Hanwha,71,138,22,27,7,1,3,16,2,4,11,25,3,149,45,0.196,0.326,0.255,0.581,0.074,0.168
3372,70756,2002,1,KBO,Hanwha,111,296,41,77,20,2,11,35,5,1,24,57,5,320,134,0.26,0.453,0.316,0.768,0.075,0.178
3373,70756,2003,1,KBO,Hanwha,107,323,46,77,19,1,11,38,2,6,47,63,6,370,131,0.238,0.406,0.335,0.741,0.127,0.17
3374,70756,2004,1,KBO,Hanwha,133,481,80,148,35,3,23,74,6,3,48,80,8,529,258,0.308,0.536,0.371,0.907,0.091,0.151
3375,70756,2005,1,KBO,Hanwha,126,444,69,121,27,1,26,68,6,2,53,94,8,497,228,0.273,0.514,0.35,0.864,0.107,0.189
3376,70756,2006,1,KBO,Hanwha,126,421,53,108,25,1,20,73,0,2,65,87,11,486,195,0.257,0.463,0.356,0.819,0.134,0.179
3377,70756,2007,1,KBO,Hanwha,126,418,57,103,14,0,21,63,2,0,72,73,14,490,180,0.246,0.431,0.357,0.788,0.147,0.149
3378,70756,2008,1,KBO,Hanwha,125,434,80,120,21,3,19,77,12,1,61,50,18,495,204,0.276,0.47,0.366,0.836,0.123,0.101
3379,70756,2009,1,KBO,Hanwha,126,436,64,124,21,0,25,79,3,1,53,70,10,489,220,0.284,0.505,0.362,0.867,0.108,0.143
3380,70756,2011,1,KBO,KIA,101,318,63,96,21,0,17,77,2,0,75,56,8,393,168,0.302,0.528,0.435,0.963,0.191,0.142
3381,70756,2012,1,KBO,KIA,42,140,13,41,7,0,2,19,1,0,27,23,3,167,54,0.293,0.386,0.407,0.793,0.162,0.138
3382,70756,2013,1,KBO,KIA,122,436,56,108,17,0,24,73,0,2,62,79,18,498,197,0.248,0.452,0.341,0.793,0.124,0.159
3383,70756,2014,1,KBO,KIA,105,350,47,94,23,0,19,82,2,2,41,89,9,391,174,0.269,0.497,0.345,0.842,0.105,0.228
3384,70756,2015,1,KBO,KIA,138,437,60,118,25,0,28,79,3,4,57,91,16,494,227,0.27,0.519,0.354,0.874,0.115,0.184
3385,70756,2016,1,KBO,KIA,138,484,93,150,23,0,33,108,1,1,60,57,15,544,272,0.31,0.562,0.386,0.948,0.11,0.105
3386,70756,2017,1,KBO,KIA,115,382,57,104,14,0,25,89,0,0,52,81,9,434,193,0.272,0.505,0.359,0.865,0.12,0.187
3387,70756,2018,1,KBO,KIA,101,332,41,93,7,0,20,69,1,0,42,59,12,374,160,0.28,0.482,0.361,0.843,0.112,0.158
3388,70756,2019,1,KBO,KIA,19,26,1,6,1,0,1,5,0,0,3,3,1,29,10,0.231,0.385,0.31,0.695,0.103,0.103
3389,70766,2001,1,KBO,Hanwha,37,37,4,4,0,0,0,0,0,0,2,10,1,39,4,0.108,0.108,0.154,0.262,0.051,0.256
3390,70766,2002,1,KBO,Hanwha,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3391,70806,2000,1,KBO,SK,9,13,1,1,0,0,0,1,0,1,1,4,0,14,1,0.077,0.077,0.143,0.22,0.071,0.286
3392,70814,2000,1,KBO,SK,47,67,12,19,1,0,0,6,4,2,5,9,1,72,20,0.284,0.299,0.333,0.632,0.069,0.125
3393,70814,2001,1,KBO,SK,5,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0.0,0.0,0.5,0.5,0.5,0.0
3394,70814,2004,1,KBO,SK,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
3395,70820,2009,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3396,70820,2010,1,KBO,SK,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3397,70820,2011,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3398,70820,2013,1,KBO,NC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3399,70831,2000,1,KBO,SK,14,46,5,9,0,0,1,3,2,0,6,18,1,52,12,0.196,0.261,0.288,0.549,0.115,0.346
3400,70833,2000,1,KBO,SK,132,457,55,113,22,5,8,52,5,8,35,59,10,492,169,0.247,0.37,0.301,0.671,0.071,0.12
3401,70833,2001,1,KBO,SK,117,396,54,101,15,0,8,38,6,9,46,49,8,442,140,0.255,0.354,0.333,0.686,0.104,0.111
3402,70833,2002,1,KBO,SK,127,478,79,139,19,2,17,68,10,9,47,70,17,525,213,0.291,0.446,0.354,0.8,0.09,0.133
3403,70833,2003,1,KBO,SK,94,223,20,54,10,0,3,15,0,0,11,34,5,234,73,0.242,0.327,0.278,0.605,0.047,0.145
3404,70833,2004,1,KBO,SK,104,321,48,94,21,2,7,43,2,5,33,44,9,354,140,0.293,0.436,0.359,0.795,0.093,0.124
3405,70833,2005,1,KBO,SK,8,9,4,5,1,0,0,1,0,0,2,1,0,11,6,0.556,0.667,0.636,1.303,0.182,0.091
3406,70833,2008,1,KBO,KIA,70,147,13,29,3,1,4,16,2,1,11,33,4,158,46,0.197,0.313,0.253,0.566,0.07,0.209
3407,70833,2010,1,KBO,KIA,29,77,6,18,3,0,3,13,0,1,6,15,1,83,30,0.234,0.39,0.289,0.679,0.072,0.181
3408,70834,2000,1,KBO,SK,103,405,65,137,26,4,15,70,3,2,31,55,8,436,216,0.338,0.533,0.385,0.919,0.071,0.126
3409,70834,2001,1,KBO,SK,122,422,59,135,27,0,22,80,7,3,57,53,12,479,228,0.32,0.54,0.401,0.941,0.119,0.111
3410,70834,2002,1,KBO,Samsung,128,481,89,136,29,0,25,90,1,2,35,84,10,516,240,0.283,0.499,0.331,0.83,0.068,0.163
3411,70834,2003,1,KBO,Samsung,102,380,59,97,17,1,20,58,2,2,31,58,8,411,176,0.255,0.463,0.311,0.775,0.075,0.141
3412,70834,2004,1,KBO,SK,102,368,41,96,18,0,13,50,0,2,34,57,5,402,153,0.261,0.416,0.323,0.739,0.085,0.142
3413,70834,2005,1,KBO,Hanwha,78,287,34,82,14,0,17,43,0,1,11,45,11,298,147,0.286,0.512,0.312,0.824,0.037,0.151
3414,70837,2000,1,KBO,SK,23,82,8,26,6,1,1,10,0,0,7,14,5,89,37,0.317,0.451,0.371,0.822,0.079,0.157
3415,70838,2001,1,KBO,SK,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
3416,70839,2003,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3417,70839,2004,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3418,70839,2013,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3419,70839,2014,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3420,70839,2015,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3421,70840,2000,1,KBO,SK,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3422,70855,2004,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3423,70855,2009,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3424,70865,2000,1,KBO,SK,91,288,46,77,13,1,16,55,2,2,27,55,11,315,140,0.267,0.486,0.33,0.816,0.086,0.175
3425,71118,2001,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3426,71118,2002,1,KBO,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3427,71118,2003,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3428,71118,2004,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3429,71118,2009,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3430,71118,2011,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3431,71118,2012,1,KBO,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3432,71118,2014,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3433,71118,2015,1,KBO,LG,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3434,71118,2017,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3435,71120,2003,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3436,71123,2001,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3437,71136,2003,1,KBO,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3438,71150,2001,1,KBO,LG,19,15,3,3,0,1,0,0,0,0,2,2,0,17,5,0.2,0.333,0.294,0.627,0.118,0.118
3439,71150,2002,1,KBO,LG,12,13,1,2,0,0,0,1,0,0,0,3,1,13,2,0.154,0.154,0.154,0.308,0.0,0.231
3440,71150,2003,1,KBO,LG,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3441,71150,2004,1,KBO,LG,4,6,0,0,0,0,0,0,0,0,0,4,1,6,0,0.0,0.0,0.0,0.0,0.0,0.667
3442,71184,2008,1,KBO,KIA,39,31,2,3,0,0,1,3,0,0,2,8,2,33,6,0.097,0.194,0.152,0.345,0.061,0.242
3443,71184,2009,1,KBO,KIA,13,13,2,3,1,0,0,2,2,0,1,3,2,14,4,0.231,0.308,0.286,0.593,0.071,0.214
3444,71184,2010,1,KBO,KIA,10,16,2,4,0,0,0,0,0,0,0,3,0,16,4,0.25,0.25,0.25,0.5,0.0,0.188
3445,71184,2011,1,KBO,KIA,15,9,2,3,0,0,0,0,0,0,0,0,1,9,3,0.333,0.333,0.333,0.667,0.0,0.0
3446,71184,2012,1,KBO,KIA,16,8,1,0,0,0,0,1,0,0,1,2,1,9,0,0.0,0.0,0.111,0.111,0.111,0.222
3447,71184,2013,1,KBO,KIA,15,22,0,3,0,0,0,0,0,0,0,7,1,22,3,0.136,0.136,0.136,0.273,0.0,0.318
3448,71184,2014,1,KBO,KIA,63,124,11,29,3,0,1,9,1,0,3,18,9,127,35,0.234,0.282,0.252,0.534,0.024,0.142
3449,71184,2015,1,KBO,KIA,79,117,8,26,8,0,1,16,0,0,9,20,5,126,37,0.222,0.316,0.278,0.594,0.071,0.159
3450,71184,2016,1,KBO,KIA,55,76,9,16,1,0,0,6,0,0,5,10,3,81,17,0.211,0.224,0.259,0.483,0.062,0.123
3451,71184,2017,1,KBO,SK,64,111,6,31,5,0,1,14,0,0,6,17,2,117,39,0.279,0.351,0.316,0.668,0.051,0.145
3452,71184,2018,1,KBO,SK,88,120,10,29,5,0,0,5,1,0,8,16,4,128,34,0.242,0.283,0.289,0.572,0.062,0.125
3453,71184,2019,1,KBO,LG,55,64,2,10,3,0,0,6,0,0,4,11,2,68,13,0.156,0.203,0.206,0.409,0.059,0.162
3454,71184,2020,1,KBO,LG,72,77,7,18,1,0,3,11,0,0,6,14,3,83,28,0.234,0.364,0.289,0.653,0.072,0.169
3455,71184,2021,1,KBO,LG,36,33,0,7,0,0,0,2,0,0,1,8,1,34,7,0.212,0.212,0.235,0.447,0.029,0.235
3456,71202,2001,1,KBO,Doosan,21,18,1,1,1,0,0,1,0,0,1,5,0,19,2,0.056,0.111,0.105,0.216,0.053,0.263
3457,71202,2005,1,KBO,Doosan,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
3458,71202,2006,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3459,71207,2001,1,KBO,Doosan,38,35,12,6,1,0,0,2,3,0,5,7,2,40,7,0.171,0.2,0.275,0.475,0.125,0.175
3460,71207,2003,1,KBO,KIA,19,13,0,2,1,0,0,1,1,0,3,1,0,16,3,0.154,0.231,0.312,0.543,0.188,0.062
3461,71207,2004,1,KBO,KIA,41,34,3,9,0,0,0,1,0,3,3,8,0,37,9,0.265,0.265,0.324,0.589,0.081,0.216
3462,71207,2005,1,KBO,KIA,28,25,5,1,0,0,0,0,0,0,1,6,2,26,1,0.04,0.04,0.077,0.117,0.038,0.231
3463,71207,2006,1,KBO,KIA,94,181,26,61,5,3,0,13,12,2,14,27,2,195,72,0.337,0.398,0.385,0.782,0.072,0.138
3464,71207,2007,1,KBO,KIA,114,313,40,76,11,4,3,28,9,9,38,58,5,351,104,0.243,0.332,0.325,0.657,0.108,0.165
3465,71207,2008,1,KBO,KIA,106,344,55,105,14,4,0,30,21,8,51,50,3,395,127,0.305,0.369,0.395,0.764,0.129,0.127
3466,71207,2009,1,KBO,KIA,101,356,74,107,14,9,8,43,20,10,56,55,8,412,163,0.301,0.458,0.396,0.853,0.136,0.133
3467,71207,2010,1,KBO,KIA,111,353,43,84,16,3,5,28,15,6,56,63,5,409,121,0.238,0.343,0.342,0.685,0.137,0.154
3468,71207,2011,1,KBO,KIA,87,269,36,73,18,2,2,30,1,3,32,28,4,301,101,0.271,0.375,0.349,0.724,0.106,0.093
3469,71207,2012,1,KBO,KIA,120,386,60,117,21,4,3,61,8,4,69,54,12,455,155,0.303,0.402,0.409,0.81,0.152,0.119
3470,71207,2013,1,KBO,KIA,42,96,12,18,8,0,1,12,1,0,23,20,0,119,29,0.188,0.302,0.345,0.647,0.193,0.168
3471,71207,2014,1,KBO,KIA,44,80,21,18,4,1,0,13,3,1,17,13,2,97,24,0.225,0.3,0.361,0.661,0.175,0.134
3472,71207,2015,1,KBO,KIA,110,277,45,74,13,3,5,33,8,5,53,46,5,330,108,0.267,0.39,0.385,0.775,0.161,0.139
3473,71207,2016,1,KBO,KIA,37,73,10,16,5,0,0,12,1,0,15,16,2,88,21,0.219,0.288,0.352,0.64,0.17,0.182
3474,71252,2002,1,KBO,Doosan,3,3,0,1,1,0,0,0,0,0,0,0,0,3,2,0.333,0.667,0.333,1.0,0.0,0.0
3475,71252,2003,1,KBO,Doosan,6,6,1,2,0,0,1,1,0,0,0,1,0,6,5,0.333,0.833,0.333,1.167,0.0,0.167
3476,71255,2006,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3477,71255,2007,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3478,71255,2008,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3479,71255,2009,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3480,71255,2011,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3481,71255,2013,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3482,71255,2014,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3483,71255,2015,1,KBO,KIA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3484,71260,2005,1,KBO,Doosan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3485,71260,2008,1,KBO,Doosan,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
3486,71260,2009,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3487,71299,2001,1,KBO,Doosan,17,57,7,11,4,0,1,3,0,0,10,15,2,67,18,0.193,0.316,0.313,0.629,0.149,0.224
3488,71325,2001,1,KBO,Hyundai,66,230,37,60,10,0,15,46,1,0,25,62,10,255,115,0.261,0.5,0.333,0.833,0.098,0.243
3489,71347,2008,1,KBO,Woori,9,4,1,0,0,0,0,0,1,1,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0,0.5
3490,71347,2009,1,KBO,Woori,15,25,3,5,1,0,0,1,5,0,1,5,1,26,6,0.2,0.24,0.231,0.471,0.038,0.192
3491,71347,2010,1,KBO,Nexen,119,435,60,123,16,10,1,47,41,14,41,74,6,476,162,0.283,0.372,0.345,0.717,0.086,0.155
3492,71347,2011,1,KBO,Nexen,84,265,35,64,8,1,3,15,11,7,16,54,4,281,83,0.242,0.313,0.285,0.598,0.057,0.192
3493,71347,2012,1,KBO,Nexen,116,414,64,102,9,5,8,35,32,10,40,67,1,454,145,0.246,0.35,0.313,0.663,0.088,0.148
3494,71347,2013,1,KBO,Nexen,115,360,54,87,16,2,2,30,20,11,35,63,4,395,113,0.242,0.314,0.309,0.623,0.089,0.159
3495,71347,2014,1,KBO,Doosan,45,70,16,14,4,1,0,8,5,1,3,16,0,73,20,0.2,0.286,0.233,0.519,0.041,0.219
3496,71347,2015,1,KBO,Doosan,53,53,15,10,2,0,0,4,0,1,7,13,0,60,12,0.189,0.226,0.283,0.51,0.117,0.217
3497,71347,2016,1,KBO,Hanwha,98,205,38,47,7,3,1,16,3,3,16,44,3,221,63,0.229,0.307,0.285,0.592,0.072,0.199
3498,71347,2017,1,KBO,Hanwha,88,299,38,83,9,0,1,21,8,4,15,58,4,314,95,0.278,0.318,0.312,0.63,0.048,0.185
3499,71412,2001,1,KBO,Samsung,39,120,18,33,3,2,4,17,0,0,6,12,5,126,52,0.275,0.433,0.31,0.743,0.048,0.095
3500,71414,2001,1,KBO,Samsung,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3501,71419,2001,1,KBO,Samsung,128,482,93,134,27,2,25,96,28,11,50,79,12,532,240,0.278,0.498,0.346,0.844,0.094,0.148
3502,71419,2002,1,KBO,LG,109,409,59,114,19,1,15,69,22,12,49,70,5,458,180,0.279,0.44,0.356,0.796,0.107,0.153
3503,71419,2003,1,KBO,LG,131,483,70,132,29,2,17,70,27,14,53,67,3,536,216,0.273,0.447,0.345,0.792,0.099,0.125
3504,71429,2001,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3505,71432,2001,1,KBO,Samsung,130,420,77,117,25,3,13,61,17,9,60,60,14,480,187,0.279,0.445,0.369,0.814,0.125,0.125
3506,71432,2002,1,KBO,Samsung,133,504,89,137,24,2,10,47,13,12,60,79,15,564,195,0.272,0.387,0.349,0.736,0.106,0.14
3507,71432,2003,1,KBO,Samsung,133,528,113,170,34,1,12,59,17,7,63,55,7,591,242,0.322,0.458,0.394,0.853,0.107,0.093
3508,71432,2004,1,KBO,Samsung,132,503,81,156,26,2,16,63,13,9,69,57,8,572,234,0.31,0.465,0.393,0.859,0.121,0.1
3509,71432,2005,1,KBO,Samsung,123,471,62,139,21,0,9,59,12,10,55,51,15,526,187,0.295,0.397,0.369,0.766,0.105,0.097
3510,71432,2006,1,KBO,Samsung,126,471,89,134,21,2,6,43,15,10,80,62,11,551,177,0.285,0.376,0.388,0.764,0.145,0.113
3511,71432,2007,1,KBO,Samsung,123,479,68,128,12,1,2,27,10,3,67,47,7,546,148,0.267,0.309,0.357,0.666,0.123,0.086
3512,71432,2008,1,KBO,Samsung,104,370,57,117,17,2,4,41,5,6,63,37,6,433,150,0.316,0.405,0.416,0.821,0.145,0.085
3513,71432,2009,1,KBO,Samsung,110,334,48,104,29,2,2,36,7,5,50,44,7,384,143,0.311,0.428,0.401,0.829,0.13,0.115
3514,71432,2010,1,KBO,Samsung,128,379,64,114,21,2,11,63,5,4,73,54,10,452,172,0.301,0.454,0.414,0.868,0.162,0.119
3515,71432,2011,1,KBO,Samsung,121,429,77,110,19,2,4,30,8,2,60,88,7,489,145,0.256,0.338,0.348,0.686,0.123,0.18
3516,71432,2012,1,KBO,Samsung,111,388,61,118,19,4,1,51,4,6,58,72,8,446,148,0.304,0.381,0.395,0.776,0.13,0.161
3517,71432,2013,1,KBO,Samsung,112,394,56,112,12,3,6,55,4,4,51,74,5,445,148,0.284,0.376,0.366,0.742,0.115,0.166
3518,71432,2014,1,KBO,Samsung,125,472,83,156,22,2,9,80,7,6,61,74,9,533,209,0.331,0.443,0.407,0.85,0.114,0.139
3519,71432,2015,1,KBO,Samsung,94,367,62,110,17,4,11,52,6,6,53,63,11,420,168,0.3,0.458,0.388,0.846,0.126,0.15
3520,71432,2016,1,KBO,Samsung,110,349,57,105,21,0,14,69,1,0,40,72,5,389,168,0.301,0.481,0.373,0.854,0.103,0.185
3521,71432,2017,1,KBO,Samsung,68,118,14,31,9,0,4,14,0,0,13,33,2,131,52,0.263,0.441,0.336,0.777,0.099,0.252
3522,71432,2018,1,KBO,Samsung,114,342,47,97,16,0,10,43,5,3,43,91,9,385,143,0.284,0.418,0.364,0.782,0.112,0.236
3523,71432,2019,1,KBO,Samsung,30,74,6,19,3,0,2,13,0,0,9,17,0,83,28,0.257,0.378,0.337,0.716,0.108,0.205
3524,71433,2001,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3525,71433,2003,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3526,71433,2008,1,KBO,Woori,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3527,71440,2004,1,KBO,Samsung,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3528,71440,2005,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3529,71440,2006,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3530,71440,2007,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3531,71440,2008,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3532,71458,2001,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
3533,71463,2001,1,KBO,Hanwha,98,104,11,21,2,0,1,9,1,0,8,18,5,112,26,0.202,0.25,0.259,0.509,0.071,0.161
3534,71463,2002,1,KBO,Hanwha,15,12,1,2,0,0,0,0,0,0,0,4,0,12,2,0.167,0.167,0.167,0.333,0.0,0.333
3535,71463,2003,1,KBO,Hanwha,14,16,2,3,0,0,0,0,0,0,1,1,1,17,3,0.188,0.188,0.235,0.423,0.059,0.059
3536,71504,2001,1,KBO,Lotte,28,33,6,5,1,0,0,5,1,0,2,8,1,35,6,0.152,0.182,0.2,0.382,0.057,0.229
3537,71504,2002,1,KBO,Lotte,81,127,12,26,4,2,2,10,7,8,4,35,0,131,40,0.205,0.315,0.229,0.544,0.031,0.267
3538,71504,2003,1,KBO,Lotte,101,271,31,67,11,3,6,33,3,7,13,52,1,284,102,0.247,0.376,0.282,0.658,0.046,0.183
3539,71504,2004,1,KBO,Lotte,54,140,18,37,6,2,0,9,6,2,11,31,3,151,47,0.264,0.336,0.318,0.654,0.073,0.205
3540,71504,2005,1,KBO,Lotte,116,344,47,88,16,3,5,33,21,8,25,79,5,369,125,0.256,0.363,0.306,0.67,0.068,0.214
3541,71504,2006,1,KBO,Lotte,73,166,14,29,6,1,0,9,5,1,8,40,2,174,37,0.175,0.223,0.213,0.436,0.046,0.23
3542,71504,2007,1,KBO,Samsung,126,416,43,105,20,2,5,31,19,9,27,68,11,443,144,0.252,0.346,0.298,0.644,0.061,0.153
3543,71504,2008,1,KBO,Samsung,97,244,29,45,8,0,1,17,9,1,19,32,7,263,56,0.184,0.23,0.243,0.473,0.072,0.122
3544,71504,2009,1,KBO,Samsung,124,423,71,123,17,2,20,61,21,6,48,72,10,471,204,0.291,0.482,0.363,0.845,0.102,0.153
3545,71504,2010,1,KBO,Samsung,125,397,56,111,22,1,9,57,20,9,56,82,14,453,162,0.28,0.408,0.369,0.777,0.124,0.181
3546,71504,2011,1,KBO,Samsung,117,331,38,69,11,2,2,39,13,10,38,68,10,369,90,0.208,0.272,0.29,0.562,0.103,0.184
3547,71504,2012,1,KBO,Samsung,44,100,9,21,2,1,2,7,1,2,8,18,2,108,31,0.21,0.31,0.269,0.579,0.074,0.167
3548,71504,2013,1,KBO,Samsung,37,72,10,17,1,0,0,5,3,2,9,20,4,81,18,0.236,0.25,0.321,0.571,0.111,0.247
3549,71504,2015,1,KBO,KT,89,134,12,28,2,2,2,18,1,0,27,37,5,161,40,0.209,0.299,0.342,0.64,0.168,0.23
